wa_inventory_id,generic_strain_id,wholesale_date,latest_rtl_sale,wholesale_cogs,ttl_retail_sales,units_sold
6033465220005560,18,2016-01-12,2016-06-12,300.00,856.69,80
6033453330003208,18,2016-01-12,2016-01-28,350.00,887.40,20
6033465220005563,18,2016-01-12,2016-01-24,180.00,473.78,59
6033465220005580,18,2016-01-12,2016-03-30,500.00,1019.30,125
6033465220005570,18,2016-01-12,2016-05-14,400.00,1031.41,100
6033465220005617,18,2016-01-14,2016-01-31,81.25,171.53,25
6033465220005625,18,2016-01-14,2016-02-14,112.50,226.50,30
6033465220005678,18,2016-01-18,2016-04-19,350.00,701.13,25
6033465220007672,18,2016-01-18,2016-05-17,150.00,326.46,49
6033453330003358,18,2016-01-18,2016-01-24,1750.00,3392.52,50
6033465220005677,18,2016-01-18,2016-04-13,170.00,340.24,40
6033465220007673,18,2016-01-18,2016-05-31,315.00,637.30,30
6033465220005787,18,2016-01-21,2016-02-13,112.50,225.74,30
6033453330003457,18,2016-01-23,2016-02-16,700.00,1364.20,20
6033453330003456,18,2016-01-23,2016-02-05,350.00,818.60,20
6033465220007179,18,2016-01-26,2016-07-02,654.00,1244.41,178
6034112450002093,18,2016-01-26,2016-02-01,105.00,307.68,30
6033508160001222,18,2016-01-28,2016-02-08,42.50,92.10,10
6033508160001223,18,2016-01-28,2016-02-12,70.00,153.50,5
6033584690000214,18,2016-01-29,2016-01-31,7.50,7.70,3
6033453330003714,18,2016-02-04,2016-02-25,625.00,1450.50,25
6033465220008435,18,2016-02-04,2016-08-05,262.50,663.14,25
6033465220006110,18,2016-02-04,2016-06-26,376.25,750.64,46
6033465220006111,18,2016-02-04,2016-07-29,307.26,691.63,26
6033465220006112,18,2016-02-04,2016-06-13,230.75,599.67,71
6033467500000654,18,2016-02-06,2016-03-14,900.00,2392.72,500
6033453330003769,18,2016-02-07,2016-12-26,2190.40,4758.05,149
6033453330003653,18,2016-02-07,2016-03-08,1692.00,3233.27,72
6033453330003775,18,2016-02-08,2016-03-12,75.00,204.63,3
6033508160001272,18,2016-02-08,2016-03-14,200.00,466.54,50
6033508160001253,18,2016-02-08,2016-03-20,306.25,711.15,25
6033508160001275,18,2016-02-08,2016-02-15,192.00,385.03,8
6033508160001273,18,2016-02-08,2016-03-13,507.50,1113.13,69
6033508160001274,18,2016-02-08,2016-02-26,367.50,797.67,30
6033508160001254,18,2016-02-08,2016-03-20,120.00,259.28,5
6033453330003786,18,2016-02-08,2016-02-14,50.00,136.42,2
6033508160001251,18,2016-02-08,2016-04-04,200.00,450.39,50
6033508160001252,18,2016-02-08,2016-04-02,435.00,903.72,59
6033508160001270,18,2016-02-08,2016-02-18,180.00,375.73,62
6033453330003811,18,2016-02-09,2016-02-20,1000.00,2052.00,44
6033453330003702,18,2016-02-09,2016-02-25,987.00,1870.98,42
6033508160001294,18,2016-02-10,2016-05-05,153.00,317.37,59
6033453330003820,18,2016-02-10,2016-04-04,822.50,1546.60,35
6033453330003819,18,2016-02-10,2016-04-05,1433.50,2745.27,61
6033508160001295,18,2016-02-10,2016-05-20,153.00,343.44,60
6033453330003871,18,2016-02-11,2016-04-16,150.00,411.07,3
6033453330003901,18,2016-02-11,2016-02-24,700.00,1358.37,20
6033453330003866,18,2016-02-11,2016-04-26,681.50,1303.28,29
6033453330003862,18,2016-02-11,2016-03-16,500.00,1303.14,10
6033453330003870,18,2016-02-11,2016-03-02,100.00,274.92,4
6033453330003904,18,2016-02-11,2016-02-22,700.00,1365.20,20
6033453330003865,18,2016-02-11,2016-04-25,446.50,880.57,21
6033453330003861,18,2016-02-11,2016-03-01,250.00,754.48,10
6033453330003896,18,2016-02-11,2016-03-10,1050.00,2638.40,60
6033453330003972,18,2016-02-12,2016-03-23,1750.00,4093.00,100
6033465220006253,18,2016-02-12,2016-06-08,162.50,341.11,52
6033453330003944,18,2016-02-12,2016-03-07,200.00,423.66,4
6033453330003968,18,2016-02-12,2016-03-04,700.00,1637.20,40
6033453330003943,18,2016-02-12,2016-03-08,300.00,660.24,12
6033465220006256,18,2016-02-12,2016-04-29,168.75,404.89,15
6033465220006286,18,2016-02-13,2016-03-29,150.00,297.87,40
6033453330003985,18,2016-02-15,2016-08-02,1250.00,3034.03,50
6033467500000850,18,2016-02-15,2016-05-11,266.50,712.46,205
6033467500000674,18,2016-02-15,2016-03-01,100.80,372.23,16
6033467500000711,18,2016-02-15,2016-03-20,195.00,546.00,50
6033467500000669,18,2016-02-15,2016-04-30,195.00,534.05,150
6033508160001322,18,2016-02-15,2016-04-01,180.00,476.88,60
6033508160001307,18,2016-02-15,2016-03-01,255.00,585.70,60
6033508160001308,18,2016-02-15,2016-03-11,784.00,1758.67,56
6033508160001309,18,2016-02-15,2016-03-30,234.00,525.22,9
6033453330003995,18,2016-02-15,2016-02-25,500.00,1365.20,20
6033508160001321,18,2016-02-15,2016-04-28,180.00,476.44,60
6033453330004054,18,2016-02-16,2016-04-05,1040.00,2162.57,66
6033453330004055,18,2016-02-16,2016-05-14,864.00,1835.25,62
6033453330004022,18,2016-02-16,2016-03-08,100.00,272.84,4
6033508160001333,18,2016-02-16,2016-03-10,392.00,757.68,4
6033465220006321,18,2016-02-17,2016-04-09,112.00,289.37,29
6033453330004070,18,2016-02-17,2016-04-26,1128.00,2009.03,45
6033465220006322,18,2016-02-17,2016-04-15,98.00,248.48,8
6033453330004014,18,2016-02-18,2016-03-12,250.00,585.96,10
6033508160001347,18,2016-02-19,2016-02-29,180.00,378.54,62
6033453330004134,18,2016-02-23,2016-03-11,600.00,1228.56,24
6033453330004148,18,2016-02-23,2016-04-10,800.00,2000.14,34
6033453330004185,18,2016-02-24,2016-03-14,1000.00,2052.00,40
6033453330004170,18,2016-02-24,2016-06-29,250.00,618.33,5
6033453330004169,18,2016-02-24,2016-04-27,250.00,685.50,11
6033453330004179,18,2016-02-24,2016-03-18,500.00,1024.94,10
6033453330004155,18,2016-02-24,2016-04-22,2350.00,4586.14,107
6033453330004178,18,2016-02-24,2016-03-29,375.00,884.60,15
6033453330004160,18,2016-02-24,2016-04-01,1504.00,2898.71,66
6033508160001372,18,2016-02-25,2016-03-22,180.00,370.47,60
6033508160001385,18,2016-02-25,2016-03-02,12.00,25.39,4
6033570130000806,18,2016-02-26,2016-03-04,56.00,136.08,4
6033570130000828,18,2016-02-26,2016-03-12,480.00,1258.12,62
6033570130000829,18,2016-02-26,2016-03-03,112.00,254.64,8
6033570130000807,18,2016-02-26,2016-03-17,160.00,367.23,19
6033465220010085,18,2016-02-26,2016-10-17,150.00,409.50,30
6033508160001409,18,2016-02-27,2016-03-09,183.75,383.01,15
6033508160001407,18,2016-02-27,2016-03-13,100.00,231.36,25
6033508160001408,18,2016-02-27,2016-03-13,145.00,318.19,20
6033508160001410,18,2016-02-27,2016-03-18,192.00,405.73,8
6033508160001807,18,2016-03-01,2016-06-13,153.00,475.18,60
6033508160001500,18,2016-03-04,2016-04-08,450.00,1280.33,61
6033508160001499,18,2016-03-04,2016-03-25,212.50,538.57,50
6033508160001501,18,2016-03-04,2016-04-14,560.00,2464.01,70
6033508160001505,18,2016-03-05,2016-03-18,3.00,2.18,2
6033465220006665,18,2016-03-07,2016-05-15,159.25,334.46,7
6033465220006671,18,2016-03-07,2016-06-13,71.76,121.66,24
6033465220006666,18,2016-03-07,2016-06-02,190.00,370.66,19
6033465220006656,18,2016-03-07,2016-07-16,383.40,707.53,30
6033465220006654,18,2016-03-07,2016-04-14,210.00,457.61,20
6033465220006668,18,2016-03-07,2016-05-20,739.70,1309.16,67
6033508160001522,18,2016-03-09,2016-04-16,104.00,218.07,4
6033508160001519,18,2016-03-09,2016-05-18,850.00,1977.75,200
6033508160001520,18,2016-03-09,2016-04-04,225.00,573.30,30
6033508160001523,18,2016-03-09,2016-03-17,98.00,204.78,1
6033508160001521,18,2016-03-09,2016-03-27,280.00,627.77,20
6033465220006730,18,2016-03-10,2016-05-08,120.00,400.63,40
6033453330004520,18,2016-03-10,2016-03-25,200.00,353.45,8
6033465220006743,18,2016-03-10,2016-07-25,300.00,690.56,92
6033465220006733,18,2016-03-10,2016-05-06,105.00,325.35,10
6033465220006741,18,2016-03-10,2016-05-24,58.50,122.30,18
6033465220006742,18,2016-03-10,2016-05-16,383.50,882.84,118
6033465220006765,18,2016-03-14,2016-04-09,166.50,336.56,50
6033465220006767,18,2016-03-14,2016-07-06,120.00,272.08,40
6033465220006764,18,2016-03-14,2016-05-20,284.50,505.16,25
6033465220006777,18,2016-03-14,2016-08-19,360.00,964.12,127
6033465220006895,18,2016-03-18,2016-08-19,228.00,478.61,20
6033465220006898,18,2016-03-18,2016-05-26,365.00,767.56,99
6033465220006897,18,2016-03-18,2016-07-10,600.00,1199.74,46
6033508160001599,18,2016-03-21,2016-05-14,180.00,453.69,60
6033465220006956,18,2016-03-24,2016-05-11,375.00,879.28,100
6033465220006957,18,2016-03-24,2016-05-13,612.50,1473.06,50
6033570130000877,18,2016-03-26,2016-04-14,392.00,855.11,28
6033465220007014,18,2016-03-28,2016-04-16,280.00,545.71,82
6033465220007015,18,2016-03-28,2016-04-11,587.50,1020.58,50
6033508160001619,18,2016-03-28,2016-05-14,180.00,458.28,60
6033584690000443,18,2016-03-29,2016-04-07,122.50,272.90,10
6033570130000904,18,2016-03-29,2016-04-19,280.00,590.16,10
6033584690000442,18,2016-03-29,2016-04-08,184.50,356.39,50
6033465220007071,18,2016-03-30,2016-05-29,333.00,671.08,100
6033467500000908,18,2016-03-31,2016-04-25,226.20,632.27,58
6033465220007146,18,2016-04-04,2016-05-23,63.00,97.94,2
6033465220007129,18,2016-04-04,2016-07-27,157.50,303.09,15
6033465220007177,18,2016-04-05,2016-06-23,120.00,317.91,40
6033584690000488,18,2016-04-05,2016-04-22,110.25,233.65,9
6033465220007180,18,2016-04-05,2016-07-05,260.00,537.34,27
6033465220007167,18,2016-04-05,2016-06-05,157.05,255.90,15
6033465220007154,18,2016-04-05,2016-11-26,122.50,216.38,10
6033465220007155,18,2016-04-05,2016-06-12,131.25,272.41,34
6033584690000487,18,2016-04-05,2016-06-14,232.47,535.94,63
6033465220007168,18,2016-04-05,2016-07-05,970.00,1906.19,96
6033465220007176,18,2016-04-05,2016-06-30,90.00,233.18,30
6033465220007178,18,2016-04-05,2017-01-30,150.00,350.15,50
6033465220007166,18,2016-04-05,2016-08-16,174.00,360.37,58
6033453330005647,18,2016-04-06,2016-10-24,130.00,265.22,10
6033465220007191,18,2016-04-06,2016-07-13,612.50,1281.89,49
6033465220007190,18,2016-04-06,2016-07-17,375.00,804.34,100
6033465220006672,18,2016-04-07,2016-05-17,292.00,604.52,80
6033465220006781,18,2016-04-07,2016-05-26,441.00,1028.23,42
6033465220006653,18,2016-04-07,2016-05-27,134.40,305.42,6
6033465220007214,18,2016-04-07,2016-04-22,54.75,133.98,15
6033465220007198,18,2016-04-07,2016-06-02,44.80,92.65,2
6033465220007121,18,2016-04-07,2016-06-09,224.00,452.96,10
6033465220006775,18,2016-04-07,2016-06-11,44.80,78.93,2
6033465220007197,18,2016-04-07,2016-05-17,73.00,157.13,20
6033465220007244,18,2016-04-08,2016-05-07,146.00,288.60,40
6033465220007245,18,2016-04-08,2016-05-02,180.00,334.94,15
6033495060000486,18,2016-04-11,2016-05-02,268.20,721.83,180
6033465220007284,18,2016-04-11,2016-07-07,225.00,448.09,60
6033508160001806,18,2016-04-11,2016-05-21,156.00,324.91,53
6033584690000515,18,2016-04-12,2016-05-09,184.50,394.61,48
6033584690000516,18,2016-04-12,2016-05-09,56.00,137.43,8
6033584690000535,18,2016-04-13,2016-07-07,147.00,327.33,12
6033413470015244,18,2016-04-13,2016-08-02,30.00,59.81,3
6033507870005300,18,2016-04-13,2016-05-06,422.50,1060.60,130
6033465220007562,18,2016-04-13,2016-05-05,225.00,510.13,75
6033584690000534,18,2016-04-13,2016-07-08,95.94,210.88,26
6033507870005331,18,2016-04-13,2016-06-03,650.00,1360.13,200
6033413470015243,18,2016-04-13,2016-06-03,21.00,44.43,3
6033507870005329,18,2016-04-13,2016-04-26,312.50,768.35,50
6033507870005301,18,2016-04-13,2016-05-03,645.00,1629.84,60
6033507870005401,18,2016-04-14,2016-07-14,107.50,235.51,11
6033507870005400,18,2016-04-14,2016-05-07,65.00,134.21,20
6033507870005456,18,2016-04-15,2016-05-12,420.00,753.97,112
6033507870005455,18,2016-04-15,2016-06-09,268.75,828.33,25
6033507870005457,18,2016-04-15,2016-07-16,400.00,744.63,31
6033495060000496,18,2016-04-18,2016-11-22,25.00,406.56,22
6033495060000496,18,2016-04-18,2016-11-22,2016.00,406.56,22
6033495060001048,18,2016-04-18,2017-01-03,25.00,1020.95,62
6033465220007428,18,2016-04-18,2016-05-14,66.50,168.79,19
6033495060001049,18,2016-04-18,2017-07-11,25.00,1494.02,323
6033507870005503,18,2016-04-18,2016-06-23,1175.00,2760.65,100
6033507870005502,18,2016-04-18,2016-05-18,350.00,1013.10,102
6033507870005504,18,2016-04-18,2016-08-05,880.00,1777.25,20
6033465220007405,18,2016-04-18,2016-05-04,113.80,204.80,10
6033465220007429,18,2016-04-18,2016-08-14,113.80,272.15,10
6033507870005554,18,2016-04-20,2016-06-03,227.50,576.03,72
6033507870005555,18,2016-04-20,2016-06-27,537.50,1342.98,50
6033507870006022,18,2016-04-21,2016-09-01,175.00,333.83,100
6033465220007497,18,2016-04-21,2016-05-02,300.00,684.00,100
6033465220007498,18,2016-04-21,2016-05-06,525.00,1026.00,50
6033507870005705,18,2016-04-22,2016-06-03,1150.00,2394.98,100
6033507870005591,18,2016-04-22,2016-06-11,375.00,854.81,252
6033507870005653,18,2016-04-25,2016-07-04,46.60,86.48,1
6033465220007527,18,2016-04-25,2016-05-08,150.00,343.53,50
6033507870005650,18,2016-04-25,2016-05-20,36.25,75.50,5
6033507870005649,18,2016-04-25,2016-05-16,18.75,41.20,5
6033507870005690,18,2016-04-25,2016-07-05,38.50,85.11,2
6033507870005691,18,2016-04-25,2016-07-08,77.00,155.55,2
6033507870005651,18,2016-04-25,2016-06-28,65.50,131.79,5
6033507870005652,18,2016-04-25,2016-07-02,49.20,96.50,2
6033507870005834,18,2016-04-26,2016-05-12,500.00,1023.32,50
6033507870005737,18,2016-04-26,2016-05-23,75.00,136.62,52
6033507870005812,18,2016-04-26,2016-05-16,250.00,533.60,27
6033507870005811,18,2016-04-26,2016-05-13,225.00,504.36,75
6033507870005729,18,2016-04-26,2016-06-18,287.50,448.25,27
6031780350000091,18,2016-04-27,2017-01-18,150.00,512.00,25
6031780350000092,18,2016-04-27,2016-05-18,300.00,688.09,49
6033507870005852,18,2016-04-27,2016-05-26,20.00,68.92,2
6033507870005851,18,2016-04-27,2016-05-07,150.00,279.59,51
6033507870005854,18,2016-04-28,2016-06-03,1130.00,1941.35,113
6033507870005885,18,2016-04-28,2016-05-13,225.00,504.57,150
6033465220007625,18,2016-04-29,2016-06-05,120.00,314.68,40
6033465220007626,18,2016-04-29,2016-05-22,157.50,401.14,15
6033465220007692,18,2016-05-02,2016-08-04,420.00,807.93,40
6033453330005640,18,2016-05-02,2016-08-14,360.00,843.10,29
6033465220007691,18,2016-05-02,2016-07-03,180.00,400.83,59
6033465220007662,18,2016-05-02,2016-08-11,600.00,1447.06,204
6033465220007664,18,2016-05-02,2016-08-12,1260.00,2743.26,125
6033507870006053,18,2016-05-03,2016-06-25,51.00,103.11,30
6033507870005986,18,2016-05-03,2016-06-07,262.50,516.72,75
6033584690000649,18,2016-05-03,2016-07-31,435.00,916.90,102
6033507870005993,18,2016-05-03,2016-06-19,150.00,344.96,100
6033507870005978,18,2016-05-03,2016-06-05,150.00,401.95,99
6033413470014233,18,2016-05-03,2016-07-31,40.00,109.78,10
6033507870006054,18,2016-05-03,2016-06-06,87.30,197.76,30
6033507870005987,18,2016-05-03,2016-07-10,506.25,1031.51,75
6033507870006040,18,2016-05-03,2016-06-16,82.75,185.60,25
6033507870005979,18,2016-05-03,2016-05-23,90.00,223.67,30
6033507870005971,18,2016-05-03,2016-06-23,117.50,261.19,10
6033507870005970,18,2016-05-03,2016-07-12,175.00,422.91,50
6033507870005988,18,2016-05-03,2016-06-26,400.00,741.22,40
6033584690000650,18,2016-05-03,2016-08-16,752.50,1364.50,50
6033507870006060,18,2016-05-04,2017-02-27,150.00,703.80,100
6033584690000658,18,2016-05-04,2016-05-13,128.56,276.39,19
6033584690000657,18,2016-05-04,2016-05-14,143.64,296.28,38
6033507870006153,18,2016-05-06,2016-06-15,37.83,83.65,13
6033507870006154,18,2016-05-06,2016-07-07,64.02,147.33,22
6033507870006082,18,2016-05-06,2016-08-11,59.50,127.24,35
6033507870006083,18,2016-05-06,2016-08-16,59.50,123.23,34
6033413470014501,18,2016-05-09,2016-06-18,450.00,971.12,50
6033413470014546,18,2016-05-09,2016-06-11,500.00,1118.42,50
6033453330005720,18,2016-05-10,2016-09-20,240.00,510.86,19
6033413470014716,18,2016-05-11,2016-08-28,200.00,383.34,20
6033465220007880,18,2016-05-11,2016-07-11,126.00,204.73,12
6033413470014715,18,2016-05-11,2016-09-22,140.00,241.12,20
6033465220007862,18,2016-05-11,2016-06-22,150.00,405.42,50
6033413470014714,18,2016-05-11,2016-11-13,80.00,128.85,20
6033465220007881,18,2016-05-11,2016-07-03,50.00,96.93,5
6033413470014786,18,2016-05-11,2016-06-17,500.00,1169.84,50
6033413470014777,18,2016-05-11,2016-06-17,1000.00,1888.66,96
6033413470014813,18,2016-05-12,2016-08-13,100.00,234.97,10
6033465220007887,18,2016-05-12,2016-08-06,300.00,706.47,99
6033413470014848,18,2016-05-12,2016-08-20,250.00,441.92,25
6033507870006325,18,2016-05-13,2016-05-24,10.00,20.60,5
6033507870006326,18,2016-05-13,2016-05-24,17.50,34.30,5
6033465220007926,18,2016-05-13,2016-07-02,300.00,688.31,101
6033465220007927,18,2016-05-13,2016-07-22,262.50,539.95,25
6033413470015083,18,2016-05-14,2016-07-17,80.00,205.12,20
6033413470015084,18,2016-05-14,2016-10-02,200.00,578.72,20
6033507870007482,18,2016-05-16,2016-08-17,17.50,36.90,10
6033413470015145,18,2016-05-16,2016-11-01,200.00,492.15,50
6033521730004479,18,2016-05-16,2016-06-04,405.00,899.20,45
6033413470015055,18,2016-05-16,2017-05-20,50.00,119.81,20
6033413470015056,18,2016-05-16,2016-06-29,70.00,167.54,10
6033413470015067,18,2016-05-16,2016-05-31,100.00,205.90,10
6033499960004287,18,2016-05-16,2016-09-09,67.50,106.40,5
6033507870007483,18,2016-05-16,2016-07-25,32.50,67.77,10
6033413470015147,18,2016-05-16,2016-07-09,250.00,561.75,25
6033465220007871,18,2016-05-17,2016-06-11,130.00,260.07,40
6033521730004506,18,2016-05-17,2016-06-17,275.00,482.15,50
6033413470015138,18,2016-05-17,2016-08-01,400.00,549.99,40
6033413470015137,18,2016-05-17,2016-08-07,100.00,137.55,40
6033413470015234,18,2016-05-17,2016-05-27,50.00,94.91,5
6033413470015258,18,2016-05-17,2016-07-22,34.50,87.36,15
6033413470015260,18,2016-05-17,2016-06-13,135.00,344.25,15
6033447110004303,18,2016-05-17,2016-07-22,605.00,1248.48,55
6033447110004296,18,2016-05-17,2016-06-16,605.00,672.23,54
6033413470015259,18,2016-05-17,2016-06-15,63.00,155.43,10
6033447110004285,18,2016-05-17,2016-08-25,2882.00,5890.57,262
6033465220008016,18,2016-05-18,2016-06-29,130.00,337.31,40
6033584690000829,18,2016-05-18,2016-05-29,129.20,298.57,10
6033413470015359,18,2016-05-18,2016-07-09,140.00,439.20,20
6033413470015322,18,2016-05-18,2016-12-23,175.00,597.07,25
6033507870006464,18,2016-05-18,2016-06-26,200.00,341.97,100
6033413470015375,18,2016-05-18,2016-08-09,50.00,98.88,5
6033584690000828,18,2016-05-18,2016-05-29,73.80,164.45,20
6033465220008017,18,2016-05-18,2016-07-21,227.60,601.51,20
6033413470015374,18,2016-05-18,2016-10-25,80.00,158.16,20
6033413470015490,18,2016-05-19,2016-06-10,200.00,504.32,20
6033413470015473,18,2016-05-19,2016-07-03,40.00,116.42,10
6033251170002650,18,2016-05-19,2016-06-18,650.00,1189.00,50
6033413470015472,18,2016-05-19,2016-06-26,25.00,34.49,10
6033251170002652,18,2016-05-19,2016-06-04,587.50,790.64,20
6033413470015474,18,2016-05-19,2016-06-27,70.00,193.00,10
6033251170002649,18,2016-05-19,2016-06-18,175.00,405.37,50
6033521730004563,18,2016-05-19,2016-10-25,275.00,521.31,50
6033413470015475,18,2016-05-19,2016-06-12,100.00,241.20,10
6033465220008037,18,2016-05-20,2016-07-29,420.00,824.48,42
6033465220008034,18,2016-05-20,2016-06-30,120.00,275.87,40
6033584690000846,18,2016-05-20,2016-06-04,159.60,307.61,38
6033521730004591,18,2016-05-20,2016-06-19,66.00,102.12,12
6033584690000847,18,2016-05-20,2016-06-01,332.50,579.06,22
6033507870007376,18,2016-05-22,2016-07-02,87.50,167.04,50
6033507870007377,18,2016-05-22,2016-07-01,81.25,148.91,25
6033507870006520,18,2016-05-22,2016-07-13,428.75,796.51,251
6033584690000867,18,2016-05-23,2016-09-24,359.10,745.83,99
6033465220008071,18,2016-05-23,2016-06-21,180.00,404.02,60
6033584690000868,18,2016-05-23,2016-06-07,377.06,769.19,30
6033507870006633,18,2016-05-23,2016-06-14,17.50,39.13,10
6033507870006632,18,2016-05-23,2016-06-08,32.50,68.61,10
6033413470015640,18,2016-05-24,2016-06-25,450.00,911.79,50
6033413470015672,18,2016-05-24,2016-07-23,70.00,171.50,10
6033507870006866,18,2016-05-24,2016-07-28,65.00,134.27,20
6033413470016163,18,2016-05-24,2016-06-12,60.00,101.46,14
6033413470015718,18,2016-05-24,2016-08-26,25.00,52.51,10
6033413470015717,18,2016-05-24,2016-06-16,35.00,65.88,5
6033413470016164,18,2016-05-24,2016-06-26,70.00,171.60,10
6033465220008156,18,2016-05-24,2016-06-12,227.24,395.46,76
6033413470015671,18,2016-05-24,2016-08-28,40.00,82.30,10
6033413470015673,18,2016-05-24,2016-07-24,50.00,120.05,5
6033499960004558,18,2016-05-24,2016-09-09,36.00,73.17,3
6033507870006865,18,2016-05-24,2016-08-02,43.75,92.63,25
6033507870006719,18,2016-05-25,2016-06-05,43.75,127.91,25
6033465220008167,18,2016-05-25,2016-06-05,300.00,671.58,100
6033465220008168,18,2016-05-25,2016-06-12,210.00,472.00,20
6033499960004572,18,2016-05-25,2016-08-27,575.00,1248.30,50
6033499960004580,18,2016-05-25,2016-10-05,345.00,729.73,30
6033413470015728,18,2016-05-25,2016-08-18,550.00,1327.41,56
6033465220008157,18,2016-05-25,2016-06-07,889.95,1450.11,85
6033413470015727,18,2016-05-25,2016-07-02,50.00,103.83,24
6033413470015784,18,2016-05-26,2016-09-02,62.50,122.12,25
6033413470015851,18,2016-05-26,2016-06-18,70.00,170.42,10
6033413470015805,18,2016-05-26,2016-07-01,40.00,86.43,10
6033413470015786,18,2016-05-26,2016-06-22,70.00,157.56,10
6033413470015807,18,2016-05-26,2016-06-20,100.00,170.27,9
6033491830000656,18,2016-05-26,2016-10-31,1200.00,1974.21,103
6033413470015837,18,2016-05-26,2016-08-06,70.00,173.66,10
6033413470015850,18,2016-05-26,2016-06-27,40.00,71.46,10
6033413470015806,18,2016-05-26,2016-06-22,70.00,129.46,10
6033413470015865,18,2016-05-26,2016-07-01,100.00,221.99,10
6033413470015785,18,2016-05-26,2016-07-07,60.00,119.42,15
6033465220008236,18,2016-05-26,2016-08-14,150.00,311.72,50
6033413470016037,18,2016-05-30,2016-06-09,20.00,40.94,5
6033413470016036,18,2016-05-30,2016-06-06,50.00,99.23,5
6033413470016051,18,2016-05-30,2016-07-11,250.00,678.71,25
6033413470016052,18,2016-05-30,2016-11-14,62.50,128.75,27
6033584690000880,18,2016-05-31,2016-07-12,399.00,904.36,30
6033584690000879,18,2016-05-31,2016-07-09,159.60,379.70,40
6033413470016197,18,2016-06-01,2016-09-03,80.00,155.95,22
6033584690000908,18,2016-06-01,2016-06-09,163.39,344.14,13
6033584690000907,18,2016-06-01,2016-07-23,430.92,879.20,120
6033413470016328,18,2016-06-02,2016-06-30,190.00,530.40,19
6033413470016257,18,2016-06-02,2016-06-26,450.00,928.50,50
6033413470016327,18,2016-06-02,2016-07-01,60.00,161.15,24
6033507870006920,18,2016-06-02,,3.00,,
6033413470016297,18,2016-06-02,2016-07-29,400.00,804.59,40
6033413470016298,18,2016-06-02,2016-08-04,80.00,162.94,20
6033507870007182,18,2016-06-03,2016-07-04,162.50,345.00,50
6033413470016472,18,2016-06-05,2016-07-10,125.00,278.34,51
6033521730004267,18,2016-06-06,2016-05-29,630.00,1326.17,41
6033521730004264,18,2016-06-06,2016-07-12,189.00,339.52,3
6033521730002314,18,2016-06-06,2016-01-16,160.00,542.56,40
6033521730004290,18,2016-06-06,2016-05-23,262.50,637.25,15
6033521730004348,18,2016-06-06,2016-06-01,157.50,320.59,5
6033521730002316,18,2016-06-06,2016-01-23,420.00,961.43,30
6033521730002579,18,2016-06-06,2016-02-07,120.00,229.56,24
6033521730002218,18,2016-06-06,2016-01-13,160.00,400.39,40
6033521730002309,18,2016-06-06,2016-01-11,400.00,851.14,50
6033521730002226,18,2016-06-06,2016-01-09,400.00,853.75,50
6033521730004346,18,2016-06-06,2016-06-02,360.00,747.26,40
6033521730004266,18,2016-06-06,2016-06-13,945.00,2323.91,105
6033521730004288,18,2016-06-06,2016-05-19,150.00,375.36,30
6033521730002323,18,2016-06-06,2016-04-25,240.00,668.27,30
6033521730004270,18,2016-06-06,2016-06-08,252.00,356.90,2
6033521730004289,18,2016-06-06,2016-05-20,250.00,604.83,25
6033507870007181,18,2016-06-06,2016-07-04,175.00,345.00,100
6033521730004247,18,2016-06-06,2016-05-20,1575.00,3204.77,175
6033521730004291,18,2016-06-06,2016-10-28,280.00,702.41,4
6033521730004268,18,2016-06-06,2016-05-21,504.00,871.99,16
6033521730002322,18,2016-06-06,2016-05-01,140.00,388.65,37
6033521730004269,18,2016-06-06,2016-06-01,252.00,361.69,4
6033521730002320,18,2016-06-06,2016-01-15,280.00,590.27,10
6033521730004263,18,2016-06-06,2016-06-11,315.00,549.82,10
6033521730002315,18,2016-06-06,2016-01-18,280.00,877.04,35
6033521730004261,18,2016-06-06,2016-10-07,720.00,1708.93,82
6033521730004249,18,2016-06-06,2016-05-13,126.00,238.24,4
6033521730002310,18,2016-06-06,2016-01-12,210.00,449.96,15
6033521730002861,18,2016-06-06,2016-02-24,300.00,626.26,60
6033521730004248,18,2016-06-06,2016-05-10,551.25,1081.64,35
6033499960004711,18,2016-06-06,2016-08-27,1100.00,2547.43,104
6033521730002228,18,2016-06-06,2016-01-11,112.00,233.36,4
6033521730002585,18,2016-06-06,2016-02-08,42.00,90.03,14
6033521730002324,18,2016-06-06,2016-04-27,350.00,840.55,25
6033521730004347,18,2016-06-06,2016-06-05,472.50,978.97,30
6033521730002227,18,2016-06-06,2016-01-08,350.00,745.53,25
6033521730002217,18,2016-06-06,2016-01-15,1120.00,2193.23,80
6033521730004265,18,2016-06-06,2016-05-20,252.00,357.38,2
6033521730002325,18,2016-06-06,2016-02-02,140.00,336.77,5
6033521730004250,18,2016-06-06,2016-05-08,126.00,222.38,2
6033521730004262,18,2016-06-06,2016-09-21,551.25,1107.56,35
6033507870007082,18,2016-06-07,2016-08-12,187.50,555.41,50
6033507870007116,18,2016-06-07,2016-06-17,87.50,252.05,50
6033491830000668,18,2016-06-07,2016-08-09,300.00,582.47,25
6033507870007055,18,2016-06-07,2016-10-15,187.50,503.27,51
6033499960004725,18,2016-06-07,2016-07-24,550.00,1361.72,50
6033507870007083,18,2016-06-07,2016-06-18,125.00,344.60,10
6033521730004923,18,2016-06-08,2016-06-14,27.50,52.65,5
